Packet #,Checksum Status,Output Checksum,magic1,magic2,state,typeID,PAD,PAD,pwr_ctr,flight_ctr,checksum,magic3,fixQuality,numSats,latitude,longitude,altitude,max_altitude,hours,minutes,seconds,PAD,PAD,Packet (hex)
16695,OK,2342469372,43690,170,8,5,162,37619,96073017551,4930652038,2342469372,3435973836,2,10,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,40,57,223,438518026,020000000a000000fe79044205c3d5c2cf66c53fd509c4410e2839df0a41231aaaaaaa0805a2f392cfe8655e1600000086c7e32501000000fc3e9f8bcccccccc
16700,OK,4151156652,43690,170,8,5,162,37619,96073986556,4931621043,4151156652,3435973836,2,10,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,40,58,223,438518026,020000000a000000fe79044205c3d5c2cf66c53fd509c4410e283adf0a41231aaaaaaa0805a2f392fcb1745e16000000b390f22501000000ac9f6df7cccccccc
16701,OK,2023248521,43690,170,8,5,162,37619,96075020470,4932654957,2023248521,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,40,59,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e283bdf0a41231aaaaaaa0805a2f392b678845e160000006d5702260100000089529878cccccccc
16706,OK,2037695480,43690,170,8,5,162,37619,96075989371,4933623858,2037695480,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,0,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2900df0a41231aaaaaaa0805a2f3927b41935e160000003220112601000000f8c37479cccccccc
16707,OK,2810380462,43690,170,8,5,162,37619,96077070366,4934704853,2810380462,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,1,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2901df0a41231aaaaaaa0805a2f3921ec0a35e16000000d59e212601000000ae0083a7cccccccc
16713,OK,1191299490,43690,170,8,5,162,37619,96078041394,4935675881,1191299490,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,2,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2902df0a41231aaaaaaa0805a2f3923291b25e16000000e96f302601000000a2c90147cccccccc
16714,OK,2355540920,43690,170,8,5,162,37619,96079071375,4936705862,2355540920,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,3,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2903df0a41231aaaaaaa0805a2f3928f48c25e160000004627402601000000b8b3668ccccccccc
16719,OK,3454883061,43690,170,8,5,162,37619,96079989368,4937623855,3454883061,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,4,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2904df0a41231aaaaaaa0805a2f392784ad05e160000002f294e2601000000f554edcdcccccccc
16720,OK,3402544967,43690,170,8,5,162,37619,96081021372,4938655859,3402544967,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,5,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2905df0a41231aaaaaaa0805a2f392bc09e05e1600000073e85d260100000047b7cecacccccccc
16725,OK,4253408549,43690,170,8,5,162,37619,96081990378,4939624865,4253408549,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,6,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2906df0a41231aaaaaaa0805a2f392ead2ee5e16000000a1b16c260100000025dd85fdcccccccc
16727,OK,2508920623,43690,170,8,5,162,37619,96083073385,4940707872,2508920623,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,7,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2907df0a41231aaaaaaa0805a2f3926959ff5e1600000020387d26010000002f178b95cccccccc
16732,OK,711864966,43690,170,8,5,162,37619,96084042383,4941676870,711864966,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,8,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2908df0a41231aaaaaaa0805a2f3928f220e5f1600000046018c260100000086326e2acccccccc
16733,OK,1154352931,43690,170,8,5,162,37619,96085023365,4942657852,1154352931,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,9,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2909df0a41231aaaaaaa0805a2f392851a1d5f160000003cf99a26010000002307ce44cccccccc
16738,OK,2462757159,43690,170,8,5,162,37619,96086043453,4943677940,2462757159,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,10,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e290adf0a41231aaaaaaa0805a2f3923dab2c5f16000000f489aa260100000027b1ca92cccccccc
16739,OK,1792149991,43690,170,8,5,162,37619,96087075456,4944709943,1792149991,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,11,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e290bdf0a41231aaaaaaa0805a2f392806a3c5f160000003749ba2601000000e709d26acccccccc
16745,OK,22554319,43690,170,8,5,162,37619,96088044454,4945678941,22554319,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,12,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e290cdf0a41231aaaaaaa0805a2f392a6334b5f160000005d12c92601000000cf265801cccccccc
16746,OK,2838790792,43690,170,8,5,162,37619,96089076466,4946710953,2838790792,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,13,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e290ddf0a41231aaaaaaa0805a2f392f2f25a5f16000000a9d1d82601000000888234a9cccccccc
16751,OK,72659549,43690,170,8,5,162,37619,96090045472,4947679959,72659549,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,14,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e290edf0a41231aaaaaaa0805a2f39220bc695f16000000d79ae726010000005db25404cccccccc
16752,OK,3850768595,43690,170,8,5,162,37619,96091077459,4948711946,3850768595,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,15,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e290fdf0a41231aaaaaaa0805a2f392537b795f160000000a5af72601000000d31086e5cccccccc
16757,OK,2510650640,43690,170,8,5,162,37619,96092046482,4949680969,2510650640,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,16,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2910df0a41231aaaaaaa0805a2f3929244885f160000004923062701000000107da595cccccccc
16759,OK,437964262,43690,170,8,5,162,37619,96092976460,4950610947,437964262,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,17,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2911df0a41231aaaaaaa0805a2f3924c75965f160000000354142701000000e6cd1a1acccccccc
16764,OK,3686880787,43690,170,8,5,162,37619,96093996461,4951630948,3686880787,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,18,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2912df0a41231aaaaaaa0805a2f392ad05a65f1600000064e42327010000001356c1dbcccccccc
16765,OK,3404728453,43690,170,8,5,162,37619,96095029463,4952663950,3404728453,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,19,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2913df0a41231aaaaaaa0805a2f392d7c8b55f160000008ea73327010000008508f0cacccccccc
16770,OK,673261646,43690,170,8,5,162,37619,96096050462,4953684949,673261646,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,20,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2914df0a41231aaaaaaa0805a2f3921e5dc55f16000000d53b4327010000004e282128cccccccc
16771,OK,4224023978,43690,170,8,5,162,37619,96096980467,4954614954,4224023978,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,21,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2915df0a41231aaaaaaa0805a2f392f38dd35f16000000aa6c512701000000aa7dc5fbcccccccc
16777,OK,1157652281,43690,170,8,5,162,37619,96098051471,4955685958,1157652281,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,22,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2916df0a41231aaaaaaa0805a2f3928fe5e35f1600000046c4612701000000395f0045cccccccc
16778,OK,2065187520,43690,170,8,5,162,37619,96098980477,4956614964,2065187520,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,23,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2917df0a41231aaaaaaa0805a2f3927d12f25f1600000034f16f2701000000c042187bcccccccc
16783,OK,3213169661,43690,170,8,5,162,37619,96100052464,4957686951,3213169661,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,24,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2918df0a41231aaaaaaa0805a2f392f06d026016000000a74c802701000000fd1385bfcccccccc
16784,OK,2139491311,43690,170,8,5,162,37619,96101032457,4958666944,2139491311,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,25,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2919df0a41231aaaaaaa0805a2f3920962116016000000c0408f2701000000ef0b867fcccccccc
16789,OK,3655161085,43690,170,8,5,162,37619,96102052458,4959686945,3655161085,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,26,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e291adf0a41231aaaaaaa0805a2f3926af220601600000021d19e2701000000fd54ddd9cccccccc
16791,OK,3904582823,43690,170,8,5,162,37619,96102982480,4960616967,3904582823,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,27,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e291bdf0a41231aaaaaaa0805a2f39250232f60160000000702ad2701000000a734bbe8cccccccc
16796,OK,4257784226,43690,170,8,5,162,37619,96104002472,4961636959,4257784226,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,28,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e291cdf0a41231aaaaaaa0805a2f392a8b33e60160000005f92bc2701000000a2a1c8fdcccccccc
16797,OK,3615353449,43690,170,8,5,162,37619,96105034458,4962668945,3615353449,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,29,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e291ddf0a41231aaaaaaa0805a2f392da724e60160000009151cc270100000069ea7dd7cccccccc
16802,OK,1033006257,43690,170,8,5,162,37619,96106054451,4963688938,1033006257,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,30,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e291edf0a41231aaaaaaa0805a2f39233035e6016000000eae1db2701000000b16c923dcccccccc
16803,OK,648212488,43690,170,8,5,162,37619,96107087453,4964721940,648212488,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,31,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e291fdf0a41231aaaaaaa0805a2f3925dc66d601600000014a5eb270100000008f0a226cccccccc
16809,OK,3869105784,43690,170,8,5,162,37619,96108005472,4965639959,3869105784,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,32,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2920df0a41231aaaaaaa0805a2f39260c87b601600000017a7f9270100000078de9de6cccccccc
16810,OK,2296510029,43690,170,8,5,162,37619,96109036478,4966670965,2296510029,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,33,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2921df0a41231aaaaaaa0805a2f392be838b601600000075620928010000004df6e188cccccccc
16815,OK,3490586934,43690,170,8,5,162,37619,96110057676,4967692163,3490586934,3435973836,2,10,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,34,223,438518026,020000000a000000fe79044205c3d5c2cf66c53fd509c4410e2922df0a41231aaaaaaa0805a2f392cc189b601600000083f718280100000036210ed0cccccccc
16816,OK,2356865562,43690,170,8,5,162,37619,96111037478,4968671965,2356865562,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,35,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2923df0a41231aaaaaaa0805a2f392260caa6016000000ddea2728010000001aea7a8ccccccccc
16821,OK,3330604673,43690,170,8,5,162,37619,96112006467,4969640954,3330604673,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,36,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2924df0a41231aaaaaaa0805a2f39243d5b86016000000fab336280100000081fe84c6cccccccc
16823,OK,4284534322,43690,170,8,5,162,37619,96113038462,4970672949,4284534322,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,37,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2925df0a41231aaaaaaa0805a2f3927e94c86016000000357346280100000032ce60ffcccccccc
16828,OK,2915567162,43690,170,8,5,162,37619,96114058455,4971692942,2915567162,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,38,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2926df0a41231aaaaaaa0805a2f392d724d860160000008e035628010000003a06c8adcccccccc
16829,OK,2098745419,43690,170,8,5,162,37619,96115039472,4972673959,2098745419,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,39,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2927df0a41231aaaaaaa0805a2f392f01ce76016000000a7fb6428010000004b50187dcccccccc
16834,OK,1755614286,43690,170,8,5,162,37619,96116008460,4973642947,1755614286,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,40,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2928df0a41231aaaaaaa0805a2f3920ce6f56016000000c3c47328010000004e8ca468cccccccc
16835,OK,4224107873,43690,170,8,5,162,37619,96117040464,4974674951,4224107873,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,41,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2929df0a41231aaaaaaa0805a2f39250a5056116000000078483280100000061c5c6fbcccccccc
16841,OK,3603875625,43690,170,8,5,162,37619,96117961459,4975595946,3603875625,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,42,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e292adf0a41231aaaaaaa0805a2f392f3b2136116000000aa9191280100000029c7ced6cccccccc
16842,OK,1151931682,43690,170,8,5,162,37619,96119041473,4976675960,1151931682,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,43,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e292bdf0a41231aaaaaaa0805a2f392c12d246116000000780ca228010000002215a944cccccccc
16847,OK,1000969045,43690,170,8,5,162,37619,96119959458,4977593945,1000969045,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,44,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e292cdf0a41231aaaaaaa0805a2f392a22f326116000000590eb028010000005593a93bcccccccc
16848,OK,1793163883,43690,170,8,5,162,37619,96121042457,4978676944,1793163883,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,45,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e292ddf0a41231aaaaaaa0805a2f39219b6426116000000d094c028010000006b82e16acccccccc
16853,OK,3497791926,43690,170,8,5,162,37619,96122011453,4979645940,3497791926,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,46,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e292edf0a41231aaaaaaa0805a2f3923d7f516116000000f45dcf2801000000b6117cd0cccccccc
16855,OK,3172854236,43690,170,8,5,162,37619,96123043466,4980677953,3172854236,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,47,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e292fdf0a41231aaaaaaa0805a2f3928a3e616116000000411ddf2801000000dce91dbdcccccccc
16860,OK,3024277794,43690,170,8,5,162,37619,96124012472,4981646959,3024277794,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,48,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2930df0a41231aaaaaaa0805a2f392b8077061160000006fe6ed280100000022d142b4cccccccc
16861,OK,1578692658,43690,170,8,5,162,37619,96124996457,4982630944,1578692658,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,49,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2931df0a41231aaaaaaa0805a2f392690b7f611600000020eafc280100000032f0185ecccccccc
16866,OK,1945006388,43690,170,8,5,162,37619,96126067480,4983701967,1945006388,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,50,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2932df0a41231aaaaaaa0805a2f39218638f6116000000cf410d29010000003471ee73cccccccc
16867,OK,3327947580,43690,170,8,5,162,37619,96127046465,4984680952,3327947580,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,51,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2933df0a41231aaaaaaa0805a2f39241539e6116000000f8311c29010000003c735cc6cccccccc
16873,OK,1948022749,43690,170,8,5,162,37619,96128066476,4985700963,1948022749,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,52,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2934df0a41231aaaaaaa0805a2f392ace3ad611600000063c22b2901000000dd771c74cccccccc
16874,OK,3207309262,43690,170,8,5,162,37619,96129046460,4986680947,3207309262,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,53,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2935df0a41231aaaaaaa0805a2f392bcd7bc611600000073b63a2901000000cea72bbfcccccccc
16879,OK,2737506394,43690,170,8,5,162,37619,96130067459,4987701946,2737506394,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,54,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2936df0a41231aaaaaaa0805a2f392036ccc6116000000ba4a4a29010000005a082ba3cccccccc
16880,OK,943866690,43690,170,8,5,162,37619,96130996457,4988630944,943866690,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,55,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2937df0a41231aaaaaaa0805a2f392e998da6116000000a07758290100000042434238cccccccc
16885,OK,4119955394,43690,170,8,5,162,37619,96132017985,4989652472,4119955394,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,56,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2938df0a41231aaaaaaa0805a2f392412fea6116000000f80d682901000000c28791f5cccccccc
16887,OK,1361586750,43690,170,8,5,162,37619,96132997458,4990631945,1361586750,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,57,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2939df0a41231aaaaaaa0805a2f3925221f9611600000009007729010000003e2a2851cccccccc
16892,OK,2486532065,43690,170,8,5,162,37619,96134017450,4991651937,2486532065,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,58,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e293adf0a41231aaaaaaa0805a2f392aab10862160000006190862901000000e1773594cccccccc
16893,OK,117457667,43690,170,8,5,162,37619,96134998467,4992632954,117457667,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,41,59,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e293bdf0a41231aaaaaaa0805a2f392c3a91762160000007a8895290100000003430007cccccccc
16898,OK,3408853050,43690,170,8,5,162,37619,96136069386,4993703873,3408853050,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,42,0,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2a00df0a41231aaaaaaa0805a2f3920a01286216000000c1dfa529010000003af82ecbcccccccc
16899,OK,4239601156,43690,170,8,5,162,37619,96137052364,4994686851,4239601156,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,42,1,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2a01df0a41231aaaaaaa0805a2f392cc0037621600000083dfb42901000000042eb3fccccccccc
16905,OK,3849517338,43690,170,8,5,162,37619,96138072374,4995706861,3849517338,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,42,2,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2a02df0a41231aaaaaaa0805a2f3923691466216000000ed6fc429010000001af972e5cccccccc
16906,OK,4287859490,43690,170,8,5,162,37619,96139000391,4996634878,4287859490,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,42,3,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2a03df0a41231aaaaaaa0805a2f39247ba546216000000fe98d22901000000228b93ffcccccccc
16911,OK,814387712,43690,170,8,5,162,37619,96140022371,4997656858,814387712,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,42,4,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2a04df0a41231aaaaaaa0805a2f39263526462160000001a31e2290100000000928a30cccccccc
16912,OK,592609587,43690,170,8,5,162,37619,96141001392,4998635879,592609587,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,42,5,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2a05df0a41231aaaaaaa0805a2f392b0427362160000006721f1290100000033815223cccccccc
16917,OK,1506665165,43690,170,8,5,162,37619,96142021367,4999655854,1506665165,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,42,6,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2a06df0a41231aaaaaaa0805a2f392f7d2826216000000aeb1002a01000000cde2cd59cccccccc
16919,OK,2003893823,43690,170,8,5,162,37619,96143053371,5000687858,2003893823,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,42,7,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2a07df0a41231aaaaaaa0805a2f3923b92926216000000f270102a010000003ffe7077cccccccc
16924,OK,938762244,43690,170,8,5,162,37619,96144022376,5001656863,938762244,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,42,8,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2a08df0a41231aaaaaaa0805a2f392685ba162160000001f3a1f2a010000000460f437cccccccc
16925,OK,1708176081,43690,170,8,5,162,37619,96145054371,5002688858,1708176081,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,42,9,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2a09df0a41231aaaaaaa0805a2f392a31ab162160000005af92e2a01000000d1b2d065cccccccc
16930,OK,1361132195,43690,170,8,5,162,37619,96145972460,5003606947,1361132195,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,42,10,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2a0adf0a41231aaaaaaa0805a2f392ec1cbf6216000000a3fb3c2a01000000a33a2151cccccccc
16931,OK,2703188431,43690,170,8,5,162,37619,96147055476,5004689963,2703188431,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,42,11,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2a0bdf0a41231aaaaaaa0805a2f39274a3cf62160000002b824d2a01000000cf611fa1cccccccc
16937,OK,552121688,43690,170,8,5,162,37619,96148078480,5005712967,552121688,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,42,12,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2a0cdf0a41231aaaaaaa0805a2f392903fdf6216000000471e5d2a0100000058b5e820cccccccc
16938,OK,695154442,43690,170,8,5,162,37619,96149056460,5006690947,695154442,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,42,13,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2a0ddf0a41231aaaaaaa0805a2f392cc2bee6216000000830a6c2a010000000a376f29cccccccc
16943,OK,4029801168,43690,170,8,5,162,37619,96150025466,5007659953,4029801168,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,42,14,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2a0edf0a41231aaaaaaa0805a2f392faf4fc6216000000b1d37a2a01000000d0e231f0cccccccc
16944,OK,2005140080,43690,170,8,5,162,37619,96151057461,5008691948,2005140080,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,42,15,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2a0fdf0a41231aaaaaaa0805a2f39235b40c6316000000ec928a2a0100000070028477cccccccc
16949,OK,1180877116,43690,170,8,5,162,37619,96151975454,5009609941,1180877116,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,42,16,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2a10df0a41231aaaaaaa0805a2f3921eb61a6316000000d594982a010000003cc16246cccccccc
16951,OK,3689753702,43690,170,8,5,162,37619,96153058462,5010692949,3689753702,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,42,17,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2a11df0a41231aaaaaaa0805a2f3929e3c2b6316000000551ba92a01000000662ceddbcccccccc
