Packet #,Checksum Status,Output Checksum,magic1,magic2,state,typeID,PAD,PAD,pwr_ctr,flight_ctr,checksum,magic3,ax,ay,az,PAD,Packet (hex)
16998,OK,1254512843,43690,170,8,3,127,4096,96167906850,5025541337,1254512843,3435973836,14,12,-24,4096,0e000c00e8ff0010aaaaaa08037f001022ce0d6416000000d9ac8b2b01000000cb58c64acccccccc
17004,OK,2503022489,43690,170,8,3,127,4096,96169906835,5027541321,2503022489,3435973836,20,14,-12,4096,14000e00f4ff0010aaaaaa08037f001093522c64160000004931aa2b0100000099173195cccccccc
17010,OK,3750042091,43690,170,8,3,127,4096,96171907827,5029542313,3750042091,3435973836,12,14,-14,4096,0c000e00f2ff0010aaaaaa08037f0010f3da4a6416000000a9b9c82b01000000eb1985dfcccccccc
17017,OK,3513103789,43690,170,8,3,127,4096,96173909864,5031544351,3513103789,3435973836,14,12,-24,4096,0e000c00e8ff0010aaaaaa08037f001068676964160000001f46e72b01000000adb565d1cccccccc
17023,OK,2132744639,43690,170,8,3,127,4096,96175914324,5033548810,2132744639,3435973836,16,14,-26,4096,10000e00e6ff0010aaaaaa08037f001054fd8764160000000adc052c01000000bf191f7fcccccccc
17030,OK,1735477262,43690,170,8,3,127,4096,96177910837,5035545323,1735477262,3435973836,14,14,-22,4096,0e000e00eaff0010aaaaaa08037f00103574a66416000000eb52242c010000000e487167cccccccc
17036,OK,1629757484,43690,170,8,3,127,4096,96179912848,5037547335,1629757484,3435973836,12,18,-22,4096,0c001200eaff0010aaaaaa08037f00109000c5641600000047df422c010000002c202461cccccccc
17042,OK,4021501713,43690,170,8,3,127,4096,96181912821,5039547307,4021501713,3435973836,10,12,-18,4096,0a000c00eeff0010aaaaaa08037f0010f584e36416000000ab63612c01000000113fb3efcccccccc
17049,OK,144265683,43690,170,8,3,127,4096,96183914848,5041549335,144265683,3435973836,12,14,-22,4096,0c000e00eaff0010aaaaaa08037f0010601102651600000017f07f2c01000000d3519908cccccccc
17055,OK,2270887877,43690,170,8,3,127,4096,96185914754,5043549241,2270887877,3435973836,8,18,-22,4096,08001200eaff0010aaaaaa08037f0010829520651600000039749e2c01000000c5ff5a87cccccccc
17062,OK,112002260,43690,170,8,3,127,4096,96187915833,5045550320,112002260,3435973836,16,14,-20,4096,10000e00ecff0010aaaaaa08037f0010391e3f6516000000f0fcbc2c01000000d404ad06cccccccc
17068,OK,2987059557,43690,170,8,3,127,4096,96189917853,5047552339,2987059557,3435973836,16,16,-20,4096,10001000ecff0010aaaaaa08037f00109daa5d65160000005389db2c0100000065e90ab2cccccccc
17074,OK,3044726169,43690,170,8,3,127,4096,96191917817,5049552303,3044726169,3435973836,14,14,-16,4096,0e000e00f0ff0010aaaaaa08037f0010f92e7c6516000000af0dfa2c0100000099d57ab5cccccccc
17081,OK,3319483346,43690,170,8,3,127,4096,96193919837,5051554323,3319483346,3435973836,12,16,-22,4096,0c001000eaff0010aaaaaa08037f00105dbb9a6516000000139a182d01000000d24bdbc5cccccccc
17087,OK,4120620581,43690,170,8,3,127,4096,96195919827,5053554313,4120620581,3435973836,14,10,-20,4096,0e000a00ecff0010aaaaaa08037f0010d33fb96516000000891e372d0100000025ae9bf5cccccccc
17094,OK,1288830991,43690,170,8,3,127,4096,96197920837,5055555324,1288830991,3435973836,12,18,-24,4096,0c001200e8ff0010aaaaaa08037f001045c8d76516000000fca6552d010000000f00d24ccccccccc
17100,OK,1726137602,43690,170,8,3,127,4096,96199922840,5057557327,1726137602,3435973836,14,14,-24,4096,0e000e00e8ff0010aaaaaa08037f00109854f665160000004f33742d0100000002c5e266cccccccc
17106,OK,3962892695,43690,170,8,3,127,4096,96201922830,5059557317,3962892695,3435973836,12,16,-18,4096,0c001000eeff0010aaaaaa08037f00100ed9146616000000c5b7922d0100000097f134eccccccccc
17113,OK,2721404726,43690,170,8,3,127,4096,96203927919,5061562405,2721404726,3435973836,12,12,-24,4096,0c000c00e8ff0010aaaaaa08037f00106f713366160000002550b12d01000000365735a2cccccccc
17119,OK,3104562726,43690,170,8,3,127,4096,96205925852,5063560339,3104562726,3435973836,18,12,-22,4096,12000c00eaff0010aaaaaa08037f0010dced51661600000093cccf2d0100000026de0bb9cccccccc
17126,OK,867619756,43690,170,8,3,127,4096,96207925842,5065560328,867619756,3435973836,10,22,-18,4096,0a001600eeff0010aaaaaa08037f001052727066160000000851ee2d01000000acd3b633cccccccc
17132,OK,2190583725,43690,170,8,3,127,4096,96209927858,5067562344,2190583725,3435973836,14,16,-22,4096,0e001000eaff0010aaaaaa08037f0010b2fe8e661600000068dd0c2e01000000ada79182cccccccc
17138,OK,3123624146,43690,170,8,3,127,4096,96211927825,5069562312,3123624146,3435973836,12,18,-18,4096,0c001200eeff0010aaaaaa08037f00101183ad6616000000c8612b2e01000000d2b82ebacccccccc
17145,OK,1354980020,43690,170,8,3,127,4096,96213928748,5071563235,1354980020,3435973836,6,18,-20,4096,06001200ecff0010aaaaaa08037f00102c0bcc6616000000e3e9492e01000000b45ac350cccccccc
17151,OK,4114046464,43690,170,8,3,127,4096,96215930856,5073565342,4114046464,3435973836,14,16,-20,4096,0e001000ecff0010aaaaaa08037f0010e897ea66160000009e76682e01000000005e37f5cccccccc
17158,OK,2461411450,43690,170,8,3,127,4096,96217930836,5075565323,2461411450,3435973836,14,20,-20,4096,0e001400ecff0010aaaaaa08037f0010541c0967160000000bfb862e010000007a28b692cccccccc
17164,OK,3412379146,43690,170,8,3,127,4096,96219932846,5077567332,3412379146,3435973836,10,16,-18,4096,0a001000eeff0010aaaaaa08037f0010aea82767160000006487a52e010000000ac664cbcccccccc
17170,OK,2991142744,43690,170,8,3,127,4096,96221932821,5079567308,2991142744,3435973836,16,14,-14,4096,10000e00f2ff0010aaaaaa08037f0010152d466716000000cc0bc42e01000000583749b2cccccccc
17177,OK,1149460425,43690,170,8,3,127,4096,96223933839,5081568325,1149460425,3435973836,10,14,-20,4096,0a000e00ecff0010aaaaaa08037f00108fb56467160000004594e22e01000000c95f8344cccccccc
17183,OK,2698359027,43690,170,8,3,127,4096,96225935861,5083570347,2698359027,3435973836,12,16,-20,4096,0c001000ecff0010aaaaaa08037f0010f541836716000000ab20012f01000000f3b0d5a0cccccccc
17190,OK,3670926431,43690,170,8,3,127,4096,96227935851,5085570337,3670926431,3435973836,14,16,-20,4096,0e001000ecff0010aaaaaa08037f00106bc6a1671600000021a51f2f010000005fe4cddacccccccc
17196,OK,2383331363,43690,170,8,3,127,4096,96229936842,5087571328,2383331363,3435973836,14,10,-20,4096,0e000a00ecff0010aaaaaa08037f0010ca4ec06716000000802d3e2f0100000023c00e8ecccccccc
17202,OK,2286838201,43690,170,8,3,127,4096,96231938845,5089573331,2286838201,3435973836,18,14,-20,4096,12000e00ecff0010aaaaaa08037f00101ddbde6716000000d3b95c2f01000000b9614e88cccccccc
17209,OK,1743884964,43690,170,8,3,127,4096,96233938817,5091573304,1743884964,3435973836,12,18,-20,4096,0c001200ecff0010aaaaaa08037f0010815ffd6716000000383e7b2f01000000a492f167cccccccc
17215,OK,714537876,43690,170,8,3,127,4096,96235940836,5093575322,714537876,3435973836,10,14,-22,4096,0a000e00eaff0010aaaaaa08037f0010e4eb1b68160000009aca992f0100000094fb962acccccccc
17222,OK,1726896108,43690,170,8,3,127,4096,96237940846,5095575332,1726896108,3435973836,14,16,-20,4096,0e001000ecff0010aaaaaa08037f00106e703a6816000000244fb82f01000000ec57ee66cccccccc
17228,OK,2132310206,43690,170,8,3,127,4096,96239941821,5097576307,2132310206,3435973836,12,14,-20,4096,0c000e00ecff0010aaaaaa08037f0010bdf858681600000073d7d62f01000000be78187fcccccccc
17234,OK,1296585474,43690,170,8,3,127,4096,96241943849,5099578336,1296585474,3435973836,18,12,-24,4096,12000c00e8ff0010aaaaaa08037f00102985776816000000e063f52f010000000253484dcccccccc
17241,OK,1833816372,43690,170,8,3,127,4096,96243943753,5101578239,1833816372,3435973836,14,8,-18,4096,0e000800eeff0010aaaaaa08037f00104909966816000000ffe713300100000034d14d6dcccccccc
17247,OK,3623080807,43690,170,8,3,127,4096,96245945840,5103580326,3623080807,3435973836,14,12,-18,4096,0e000c00eeff0010aaaaaa08037f0010f095b46816000000a67432300100000067d3f3d7cccccccc
17254,OK,2597210748,43690,170,8,3,127,4096,96247945754,5105580240,2597210748,3435973836,8,12,-22,4096,08000c00eaff0010aaaaaa08037f00101a1ad36816000000d0f85030010000007c4ace9acccccccc
17260,OK,3830230669,43690,170,8,3,127,4096,96249946815,5107581302,3830230669,3435973836,12,16,-18,4096,0c001000eeff0010aaaaaa08037f0010bfa2f1681600000076816f30010000008dae4ce4cccccccc
17266,OK,3919123364,43690,170,8,3,127,4096,96251948846,5109583332,3919123364,3435973836,14,10,-16,4096,0e000a00f0ff0010aaaaaa08037f00102e2f106916000000e40d8e3001000000a41399e9cccccccc
17273,OK,4196472449,43690,170,8,3,127,4096,96253948827,5111583313,4196472449,3435973836,14,16,-24,4096,0e001000e8ff0010aaaaaa08037f00109bb32e69160000005192ac3001000000811621facccccccc
17279,OK,376754413,43690,170,8,3,127,4096,96255949844,5113584330,376754413,3435973836,14,16,-26,4096,0e001000e6ff0010aaaaaa08037f0010143c4d6916000000ca1acb3001000000edd07416cccccccc
17286,OK,3779284635,43690,170,8,3,127,4096,96257950837,5115585323,3779284635,3435973836,20,12,-14,4096,14000c00f2ff0010aaaaaa08037f001075c46b69160000002ba3e930010000009b4e43e1cccccccc
17292,OK,2199667787,43690,170,8,3,127,4096,96259951828,5117586315,2199667787,3435973836,10,18,-20,4096,0a001200ecff0010aaaaaa08037f0010d44c8a69160000008b2b0831010000004b441c83cccccccc
17298,OK,813088222,43690,170,8,3,127,4096,96261953838,5119588324,813088222,3435973836,14,14,-22,4096,0e000e00eaff0010aaaaaa08037f00102ed9a86916000000e4b7263101000000debd7630cccccccc
17305,OK,3403209597,43690,170,8,3,127,4096,96263953839,5121588326,3403209597,3435973836,12,20,-26,4096,0c001400e6ff0010aaaaaa08037f0010af5dc76916000000663c4531010000007ddbd8cacccccccc
17311,OK,590664306,43690,170,8,3,127,4096,96265954850,5123589336,590664306,3435973836,18,14,-20,4096,12000e00ecff0010aaaaaa08037f001022e6e56916000000d8c463310100000072d23423cccccccc
17318,OK,1325334474,43690,170,8,3,127,4096,96267955832,5125590318,1325334474,3435973836,18,14,-24,4096,12000e00e8ff0010aaaaaa08037f0010786e046a160000002e4d823101000000cafffe4ecccccccc
17324,OK,864840862,43690,170,8,3,127,4096,96269956824,5127591311,864840862,3435973836,14,18,-24,4096,0e001200e8ff0010aaaaaa08037f0010d8f6226a160000008fd5a031010000009e6c8c33cccccccc
17330,OK,3772397153,43690,170,8,3,127,4096,96271958834,5129593320,3772397153,3435973836,14,16,-22,4096,0e001000eaff0010aaaaaa08037f00103283416a16000000e861bf31010000006136dae0cccccccc
17337,OK,3214958657,43690,170,8,3,127,4096,96273958843,5131593330,3214958657,3435973836,12,14,-20,4096,0c000e00ecff0010aaaaaa08037f0010bb07606a1600000072e6dd31010000004160a0bfcccccccc
17343,OK,322261994,43690,170,8,3,127,4096,96275959818,5133594305,322261994,3435973836,12,18,-22,4096,0c001200eaff0010aaaaaa08037f00100a907e6a16000000c16efc3101000000ea533513cccccccc
17350,OK,3282857924,43690,170,8,3,127,4096,96277960838,5135595324,3282857924,3435973836,14,16,-22,4096,0e001000eaff0010aaaaaa08037f001086189d6a160000003cf71a3201000000c46facc3cccccccc
17356,OK,3267078549,43690,170,8,3,127,4096,96279961829,5137596316,3267078549,3435973836,12,14,-22,4096,0c000e00eaff0010aaaaaa08037f0010e5a0bb6a160000009c7f39320100000095a9bbc2cccccccc
17362,OK,124120014,43690,170,8,3,127,4096,96281962822,5139597308,124120014,3435973836,10,14,-26,4096,0a000e00e6ff0010aaaaaa08037f00104629da6a16000000fc07583201000000ceeb6507cccccccc
17369,OK,2209985068,43690,170,8,3,127,4096,96283963821,5141598307,2209985068,3435973836,12,10,-22,4096,0c000a00eaff0010aaaaaa08037f0010adb1f86a1600000063907632010000002cb2b983cccccccc
17375,OK,1540964136,43690,170,8,3,127,4096,96285964849,5143599336,1540964136,3435973836,12,14,-20,4096,0c000e00ecff0010aaaaaa08037f0010313a176b16000000e818953201000000283fd95bcccccccc
17382,OK,4268810378,43690,170,8,3,127,4096,96287966861,5145601347,4268810378,3435973836,14,16,-16,4096,0e001000f0ff0010aaaaaa08037f00108dc6356b1600000043a5b332010000008ae070fecccccccc
17388,OK,1729016186,43690,170,8,3,127,4096,96289966833,5147601320,1729016186,3435973836,14,12,-20,4096,0e000c00ecff0010aaaaaa08037f0010f14a546b16000000a829d232010000007ab10e67cccccccc
17394,OK,1093466132,43690,170,8,3,127,4096,96291967825,5149602312,1093466132,3435973836,10,20,-16,4096,0a001400f0ff0010aaaaaa08037f001051d3726b1600000008b2f0320100000014f82c41cccccccc
17401,OK,3411658395,43690,170,8,3,127,4096,96293968739,5151603226,3411658395,3435973836,18,8,-22,4096,12000800eaff0010aaaaaa08037f0010635b916b160000001a3a0f33010000009bc659cbcccccccc
17407,OK,590681189,43690,170,8,3,127,4096,96295969818,5153604304,590681189,3435973836,14,18,-16,4096,0e001200f0ff0010aaaaaa08037f00101ae4af6b16000000d0c22d330100000065143523cccccccc
17414,OK,3896287410,43690,170,8,3,127,4096,96297971857,5155606343,3896287410,3435973836,12,16,-18,4096,0c001000eeff0010aaaaaa08037f00109170ce6b16000000474f4c3301000000b2a03ce8cccccccc
17420,OK,3284066560,43690,170,8,3,127,4096,96299971838,5157606324,3284066560,3435973836,14,14,-24,4096,0e000e00e8ff0010aaaaaa08037f0010fef4ec6b16000000b4d36a330100000000e1bec3cccccccc
17426,OK,3266926697,43690,170,8,3,127,4096,96301972838,5159607324,3266926697,3435973836,16,16,-20,4096,10001000ecff0010aaaaaa08037f0010667d0b6c160000001c5c8933010000006958b9c2cccccccc
17433,OK,3177122327,43690,170,8,3,127,4096,96303973823,5161608309,3177122327,3435973836,12,14,-20,4096,0c000e00ecff0010aaaaaa08037f0010bf052a6c1600000075e4a73301000000170a5fbdcccccccc
17439,OK,1070134011,43690,170,8,3,127,4096,96305974824,5163609310,1070134011,3435973836,18,14,-20,4096,12000e00ecff0010aaaaaa08037f0010288e486c16000000de6cc63301000000fbf2c83fcccccccc
17446,OK,887730772,43690,170,8,3,127,4096,96307976844,5165611330,887730772,3435973836,18,14,-20,4096,12000e00ecff0010aaaaaa08037f00108c1a676c1600000042f9e4330100000054b2e934cccccccc
17452,OK,3777617988,43690,170,8,3,127,4096,96309976746,5167611233,3777617988,3435973836,8,16,-26,4096,08001000e6ff0010aaaaaa08037f0010aa9e856c16000000617d03340100000044e029e1cccccccc
17458,OK,11667612,43690,170,8,3,127,4096,96311977842,5169612329,11667612,3435973836,12,16,-22,4096,0c001000eaff0010aaaaaa08037f00107227a46c1600000029062234010000009c08b200cccccccc
17465,OK,1053530820,43690,170,8,3,127,4096,96313979846,5171614332,1053530820,3435973836,10,12,-22,4096,0a000c00eaff0010aaaaaa08037f0010c6b3c26c160000007c92403401000000c49acb3ecccccccc
17471,OK,1597288968,43690,170,8,3,127,4096,96315979844,5173614331,1597288968,3435973836,12,12,-20,4096,0c000c00ecff0010aaaaaa08037f00104438e16c16000000fb165f340100000008b2345fcccccccc
17478,OK,3182201158,43690,170,8,3,127,4096,96317981853,5175616340,3182201158,3435973836,14,14,-20,4096,0e000e00ecff0010aaaaaa08037f00109dc4ff6c1600000054a37d34010000004689acbdcccccccc
17484,OK,84298816,43690,170,8,3,127,4096,96319981733,5177616219,84298816,3435973836,18,8,-20,4096,12000800ecff0010aaaaaa08037f0010a5481e6d160000005b279c3401000000404c0605cccccccc
17490,OK,275242055,43690,170,8,3,127,4096,96321982839,5179617325,275242055,3435973836,14,16,-20,4096,0e001000ecff0010aaaaaa08037f001077d13c6d160000002db0ba340100000047dc6710cccccccc
17497,OK,523103155,43690,170,8,3,127,4096,96323984842,5181619328,523103155,3435973836,14,12,-20,4096,0e000c00ecff0010aaaaaa08037f0010ca5d5b6d16000000803cd93401000000b3eb2d1fcccccccc
17503,OK,1298487425,43690,170,8,3,127,4096,96325984813,5183619300,1298487425,3435973836,12,18,-18,4096,0c001200eeff0010aaaaaa08037f00102de2796d16000000e4c0f734010000008158654dcccccccc
17510,OK,3900796912,43690,170,8,3,127,4096,96327986857,5185621343,3900796912,3435973836,16,14,-18,4096,10000e00eeff0010aaaaaa08037f0010a96e986d160000005f4d163501000000f06f81e8cccccccc
17516,OK,728519878,43690,170,8,3,127,4096,96329986833,5187621319,728519878,3435973836,14,16,-24,4096,0e001000e8ff0010aaaaaa08037f001011f3b66d16000000c7d1343501000000c6546c2bcccccccc
17522,OK,1339594373,43690,170,8,3,127,4096,96331987834,5189622321,1339594373,3435973836,20,16,-16,4096,14001000f0ff0010aaaaaa08037f00107a7bd56d16000000315a5335010000008596d84fcccccccc
17529,OK,3055320716,43690,170,8,3,127,4096,96333989838,5191624324,3055320716,3435973836,16,14,-20,4096,10000e00ecff0010aaaaaa08037f0010ce07f46d1600000084e67135010000008c7e1cb6cccccccc
17535,OK,2625965111,43690,170,8,3,127,4096,96335989827,5193624313,2625965111,3435973836,16,14,-20,4096,10000e00ecff0010aaaaaa08037f0010438c126e16000000f96a903501000000370c859ccccccccc
17542,OK,104068875,43690,170,8,3,127,4096,96337990845,5195625332,104068875,3435973836,16,16,-20,4096,10001000ecff0010aaaaaa08037f0010bd14316e1600000074f3ae35010000000bf73306cccccccc
17548,OK,2624236324,43690,170,8,3,127,4096,96339992840,5197627326,2624236324,3435973836,12,18,-20,4096,0c001200ecff0010aaaaaa08037f001008a14f6e16000000be7fcd350100000024ab6a9ccccccccc
17554,OK,24375349,43690,170,8,3,127,4096,96341992820,5199627307,24375349,3435973836,10,16,-22,4096,0a001000eaff0010aaaaaa08037f001074256e6e160000002b04ec350100000035f07301cccccccc
17561,OK,1605126650,43690,170,8,3,127,4096,96343994847,5201629334,1605126650,3435973836,12,12,-22,4096,0c000c00eaff0010aaaaaa08037f0010dfb18c6e1600000096900a3601000000fa49ac5fcccccccc
17567,OK,941674272,43690,170,8,3,127,4096,96345994841,5203629327,941674272,3435973836,12,14,-18,4096,0c000e00eeff0010aaaaaa08037f00105936ab6e160000000f1529360100000020cf2038cccccccc
17574,OK,1266526097,43690,170,8,3,127,4096,96347995831,5205630318,1266526097,3435973836,10,14,-22,4096,0a000e00eaff0010aaaaaa08037f0010b7bec96e160000006e9d47360100000091a77d4bcccccccc
17580,OK,4218277219,43690,170,8,3,127,4096,96349997853,5207632340,4218277219,3435973836,10,12,-24,4096,0a000c00e8ff0010aaaaaa08037f00101d4be86e16000000d42966360100000063cd6dfbcccccccc
17586,OK,2573021836,43690,170,8,3,127,4096,96351997835,5209632321,2573021836,3435973836,12,14,-16,4096,0c000e00f0ff0010aaaaaa08037f00108bcf066f1600000041ae8436010000008c325d99cccccccc
17594,OK,765585300,43690,170,8,3,127,4096,96353999837,5211634324,765585300,3435973836,10,14,-30,4096,0a000e00e2ff0010aaaaaa08037f0010dd5b256f16000000943aa3360100000094e7a12dcccccccc
17599,OK,1135297687,43690,170,8,3,127,4096,96355999818,5213634305,1135297687,3435973836,10,10,-20,4096,0a000a00ecff0010aaaaaa08037f00104ae0436f1600000001bfc136010000009744ab43cccccccc
17606,OK,2035128529,43690,170,8,3,127,4096,96358000819,5215635305,2035128529,3435973836,20,12,-14,4096,14000c00f2ff0010aaaaaa08037f0010b368626f160000006947e03601000000d1984d79cccccccc
17612,OK,627004834,43690,170,8,3,127,4096,96360002752,5217637238,627004834,3435973836,8,12,-16,4096,08000c00f0ff0010aaaaaa08037f0010c0f4806f1600000076d3fe3601000000a2555f25cccccccc
17618,OK,73457866,43690,170,8,3,127,4096,96362002822,5219637308,73457866,3435973836,16,16,-12,4096,10001000f4ff0010aaaaaa08037f001086799f6f160000003c581d3701000000cae06004cccccccc
17626,OK,3947786721,43690,170,8,3,127,4096,96364004859,5221639346,3947786721,3435973836,10,22,-18,4096,0a001600eeff0010aaaaaa08037f0010fb05be6f16000000b2e43b3701000000e1714eebcccccccc
17632,OK,3871779124,43690,170,8,3,127,4096,96366004823,5223639309,3871779124,3435973836,18,14,-24,4096,12000e00e8ff0010aaaaaa08037f0010578adc6f160000000d695a370100000034a9c6e6cccccccc
17638,OK,3396697887,43690,170,8,3,127,4096,96368005832,5225640319,3396697887,3435973836,12,18,-22,4096,0c001200eaff0010aaaaaa08037f0010c812fb6f160000007ff17837010000001f7f75cacccccccc
17644,OK,3291405504,43690,170,8,3,127,4096,96370007858,5227642345,3291405504,3435973836,16,16,-22,4096,10001000eaff0010aaaaaa08037f0010329f197016000000e97d973701000000c0dc2ec4cccccccc
17651,OK,1637652613,43690,170,8,3,127,4096,96372007809,5229642295,1637652613,3435973836,14,14,-20,4096,0e000e00ecff0010aaaaaa08037f001081233870160000003702b6370100000085989c61cccccccc
17658,OK,1022788019,43690,170,8,3,127,4096,96374009846,5231644333,1022788019,3435973836,12,18,-24,4096,0c001200e8ff0010aaaaaa08037f0010f6af567016000000ad8ed43701000000b381f63ccccccccc
17664,OK,3866251210,43690,170,8,3,127,4096,96376009827,5233644313,3866251210,3435973836,12,14,-24,4096,0c000e00e8ff0010aaaaaa08037f001063347570160000001913f33701000000ca4f72e6cccccccc
17670,OK,2148966613,43690,170,8,3,127,4096,96378010836,5235645322,2148966613,3435973836,20,12,-18,4096,14000c00eeff0010aaaaaa08037f0010d4bc9370160000008a9b113801000000d5a01680cccccccc
17677,OK,321419799,43690,170,8,3,127,4096,96380012841,5237647327,321419799,3435973836,14,18,-20,4096,0e001200ecff0010aaaaaa08037f00102949b27016000000df27303801000000177a2813cccccccc
17683,OK,1111714763,43690,170,8,3,127,4096,96382012830,5239647316,1111714763,3435973836,16,14,-14,4096,10000e00f2ff0010aaaaaa08037f00109ecdd0701600000054ac4e3801000000cb6b4342cccccccc
17689,OK,2333337319,43690,170,8,3,127,4096,96384013822,5241648308,2333337319,3435973836,16,14,-22,4096,10000e00eaff0010aaaaaa08037f0010fe55ef7016000000b4346d3801000000e7e6138bcccccccc
17695,OK,209581844,43690,170,8,3,127,4096,96386015851,5243650337,209581844,3435973836,18,16,-20,4096,12001000ecff0010aaaaaa08037f00106be20d711600000021c18b380100000014f77d0ccccccccc
17702,OK,1745241943,43690,170,8,3,127,4096,96388015832,5245650318,1745241943,3435973836,12,16,-20,4096,0c001000ecff0010aaaaaa08037f0010d8662c71160000008e45aa380100000057470668cccccccc
17708,OK,1483137082,43690,170,8,3,127,4096,96390016841,5247651328,1483137082,3435973836,12,20,-16,4096,0c001400f0ff0010aaaaaa08037f001049ef4a711600000000cec838010000003ae06658cccccccc
17714,OK,4078913568,43690,170,8,3,127,4096,96392018863,5249653349,4078913568,3435973836,16,12,-26,4096,10000c00e6ff0010aaaaaa08037f0010af7b697116000000655ae7380100000020481ff3cccccccc
17721,OK,3805993840,43690,170,8,3,127,4096,96394018834,5251653321,3805993840,3435973836,16,12,-12,4096,10000c00f4ff0010aaaaaa08037f00101200887116000000c9de05390100000070dbdae2cccccccc
17727,OK,3339711176,43690,170,8,3,127,4096,96396020835,5253655321,3339711176,3435973836,12,14,-20,4096,0c000e00ecff0010aaaaaa08037f0010638ca67116000000196b243901000000c8f20fc7cccccccc
17734,OK,2977299368,43690,170,8,3,127,4096,96398020846,5255655332,2977299368,3435973836,18,16,-22,4096,12001000eaff0010aaaaaa08037f0010ee10c57116000000a4ef423901000000a8fb75b1cccccccc
17740,OK,3905189526,43690,170,8,3,127,4096,96400021847,5257656333,3905189526,3435973836,10,14,-20,4096,0a000e00ecff0010aaaaaa08037f00105799e371160000000d786139010000009676c4e8cccccccc
17746,OK,106576485,43690,170,8,3,127,4096,96402023840,5259658326,106576485,3435973836,14,10,-24,4096,0e000a00e8ff0010aaaaaa08037f0010a0250272160000005604803901000000653a5a06cccccccc
17753,OK,4187739397,43690,170,8,3,127,4096,96404023822,5261658308,4187739397,3435973836,18,16,-20,4096,12001000ecff0010aaaaaa08037f00100eaa207216000000c4889e390100000005d59bf9cccccccc
17759,OK,605026373,43690,170,8,3,127,4096,96406025848,5263660334,605026373,3435973836,14,12,-22,4096,0e000c00eaff0010aaaaaa08037f001078363f72160000002e15bd390100000045f80f24cccccccc
17766,OK,883944166,43690,170,8,3,127,4096,96408025831,5265660318,883944166,3435973836,14,12,-20,4096,0e000c00ecff0010aaaaaa08037f0010e7ba5d72160000009e99db3901000000e6eaaf34cccccccc
17772,OK,1501271456,43690,170,8,3,127,4096,96410026815,5267661302,1501271456,3435973836,12,12,-20,4096,0c000c00ecff0010aaaaaa08037f00103f437c7216000000f621fa3901000000a0957b59cccccccc
17778,OK,389951448,43690,170,8,3,127,4096,96412028846,5269663332,389951448,3435973836,12,16,-16,4096,0c001000f0ff0010aaaaaa08037f0010aecf9a721600000064ae183a01000000d82f3e17cccccccc
17786,OK,1452175652,43690,170,8,3,127,4096,96414028730,5271663217,1452175652,3435973836,8,16,-24,4096,08001000e8ff0010aaaaaa08037f0010ba53b972160000007132373a0100000024718e56cccccccc
17792,OK,4233223835,43690,170,8,3,127,4096,96416030829,5273665316,4233223835,3435973836,12,14,-16,4096,0c000e00f0ff0010aaaaaa08037f00106de0d7721600000024bf553a010000009bde51fccccccccc
17799,OK,486878773,43690,170,8,3,127,4096,96418030829,5275665315,486878773,3435973836,20,10,-20,4096,14000a00ecff0010aaaaaa08037f0010ed64f67216000000a343743a01000000352e051dcccccccc
17805,OK,1121884844,43690,170,8,3,127,4096,96420032827,5277667313,1121884844,3435973836,12,14,-22,4096,0c000e00eaff0010aaaaaa08037f00103bf1147316000000f1cf923a01000000ac9ade42cccccccc
17811,OK,3072236594,43690,170,8,3,127,4096,96422035788,5279670275,3072236594,3435973836,12,10,-20,4096,0c000a00ecff0010aaaaaa08037f00104c813373160000000360b13a01000000329c1eb7cccccccc
17818,OK,273965258,43690,170,8,3,127,4096,96424035739,5281670226,273965258,3435973836,18,8,-20,4096,12000800ecff0010aaaaaa08037f00109b0552731600000052e4cf3a01000000ca605410cccccccc
17824,OK,2136742883,43690,170,8,3,127,4096,96426037848,5283672334,2136742883,3435973836,12,16,-22,4096,0c001000eaff0010aaaaaa08037f001058927073160000000e71ee3a01000000e31b5c7fcccccccc
17831,OK,413121219,43690,170,8,3,127,4096,96428037819,5285672306,413121219,3435973836,10,18,-22,4096,0a001200eaff0010aaaaaa08037f0010bb168f731600000072f50c3b01000000c3ba9f18cccccccc
17836,OK,2549180957,43690,170,8,3,127,4096,96430038821,5287673307,2549180957,3435973836,10,18,-16,4096,0a001200f0ff0010aaaaaa08037f0010259fad7316000000db7d2b3b010000001d6af197cccccccc
17843,OK,4104406833,43690,170,8,3,127,4096,96432040850,5289675337,4104406833,3435973836,16,16,-18,4096,10001000eeff0010aaaaaa08037f0010922bcc7316000000490a4a3b010000003147a4f4cccccccc
17850,OK,2143873111,43690,170,8,3,127,4096,96434040840,5291675326,2143873111,3435973836,12,18,-14,4096,0c001200f2ff0010aaaaaa08037f001008b0ea7316000000be8e683b0100000057e8c87fcccccccc
17856,OK,867115566,43690,170,8,3,127,4096,96436042833,5293677320,867115566,3435973836,12,18,-22,4096,0c001200eaff0010aaaaaa08037f0010513c097416000000081b873b010000002e22af33cccccccc
17863,OK,1423478597,43690,170,8,3,127,4096,96438042841,5295677328,1423478597,3435973836,16,18,-18,4096,10001200eeff0010aaaaaa08037f0010d9c0277416000000909fa53b01000000458fd854cccccccc
17868,OK,2655369000,43690,170,8,3,127,4096,96440043841,5297678328,2655369000,3435973836,14,10,-22,4096,0e000a00eaff0010aaaaaa08037f00104149467416000000f827c43b0100000028b7459ecccccccc
