pwr_ctr,az
10.09,442.65
10.09,442.67
10.09,442.67
10.09,442.68
10.091,442.68
10.091,442.7
10.091,442.71
10.091,442.72
10.092,442.74
10.092,442.75
10.092,442.77
10.092,442.76
10.093,442.79
10.093,442.79
10.093,442.8
10.094,442.81
10.094,442.82
10.095,442.83
10.095,442.94
10.095,442.98
10.096,442.89
10.096,442.89
10.097,442.99
10.097,443.06
10.098,443.11
10.099,443.14
10.099,443.06
10.099,443.05
10.1,443.15
10.1,443.19
10.101,443.11
10.101,443.11
10.101,443.18
10.102,443.2
10.102,443.21
10.102,443.21
10.103,443.24
10.103,443.25
10.103,443.29
10.104,443.32
10.104,443.35
10.105,443.34
10.105,443.36
10.105,443.37
10.105,443.37
10.106,443.38
10.106,443.38
10.106,443.38
10.106,443.39
10.106,443.38
10.107,443.41
10.107,443.41
10.107,443.42
10.107,443.43
10.108,443.43
10.108,443.51
10.109,443.53
10.109,443.53
10.109,443.53
10.109,443.54
10.11,443.54
10.11,443.55
10.11,443.55
10.11,443.55
10.11,443.58
10.111,443.58
10.111,443.58
10.111,443.62
10.112,443.67
10.112,443.67
10.113,443.61
10.113,443.67
10.114,443.7
10.114,443.71
10.114,443.75
10.115,443.77
10.115,443.79
10.116,443.81
10.116,443.82
10.117,443.89
10.117,443.87
10.117,443.86
10.118,443.87
10.118,443.88
10.118,443.89
10.118,443.9
10.118,443.91
10.118,443.92
10.119,443.92
10.119,443.93
10.119,443.93
10.12,443.99
10.12,443.98
10.12,443.98
10.12,444
10.121,443.99
10.121,444.01
10.121,444.03
10.121,444.04
10.122,444.06
10.122,444.07
10.122,444.07
10.122,444.07
10.123,444.1
10.123,444.12
10.123,444.15
10.124,444.16
10.124,444.16
10.124,444.16
10.124,444.17
10.124,444.17
10.125,444.17
10.125,444.17
10.125,444.19
10.125,444.21
10.126,444.23
10.126,444.23
10.126,444.26
10.127,444.3
10.127,444.33
10.128,444.36
10.128,444.28
10.128,444.29
10.129,444.36
10.129,444.4
10.129,444.35
10.13,444.35
10.13,444.47
10.13,444.5
10.131,444.45
10.131,444.45
10.131,444.48
10.132,444.5
10.132,444.52
10.132,444.52
10.133,444.53
10.133,444.53
10.134,444.62
10.134,444.64
10.134,444.57
10.135,444.6
10.135,444.61
10.135,444.63
10.135,444.64
10.136,444.66
10.136,444.68
10.136,444.7
10.136,444.65
10.137,444.72
10.137,444.73
10.137,444.73
10.137,444.74
10.137,444.74
10.138,444.75
10.138,444.75
10.138,444.75
10.139,444.77
10.139,444.79
10.139,444.8
10.139,444.82
10.139,444.82
10.14,444.85
10.14,444.85
10.14,444.86
10.14,444.87
10.141,444.87
10.141,444.89
10.141,444.89
10.141,444.92
10.142,444.95
10.142,444.98
10.143,445.03
10.143,444.94
10.144,444.95
10.144,445.05
10.144,445.09
10.145,445.03
10.145,445.04
10.145,445.05
10.146,445.14
10.146,445.18
10.147,445.09
10.147,445.1
10.147,445.21
10.148,445.26
10.148,445.16
10.149,445.16
10.149,445.25
10.149,445.3
10.15,445.23
10.15,445.23
10.151,445.31
10.151,445.36
10.151,445.29
10.152,445.29
10.152,445.46
10.153,445.47
10.153,445.41
10.153,445.41
10.154,445.48
10.154,445.48
10.154,445.48
10.154,445.49
10.154,445.49
10.155,445.5
10.155,445.5
10.155,445.51
10.155,445.51
10.155,445.51
10.155,445.51
10.156,445.52
10.156,445.54
10.156,445.55
10.156,445.57
10.157,445.57
10.157,445.6
10.157,445.61
10.158,445.62
10.158,445.65
10.159,445.69
10.159,445.7
10.16,445.71
10.161,445.75
10.161,445.8
10.162,445.76
10.163,445.81
10.163,445.81
10.163,445.83
10.164,445.86
10.164,445.86
10.164,445.86
10.164,445.86
10.164,445.85
10.165,445.87
10.165,445.87
10.165,445.87
10.165,445.89
10.165,445.9
10.166,445.93
10.166,445.93
10.166,445.93
10.166,445.94
10.166,445.94
10.167,445.94
10.167,445.94
10.167,445.96
10.167,445.98
10.167,445.99
10.168,446
10.168,446.02
10.168,446.02
10.168,446.02
10.168,446.03
10.169,446.03
10.169,446.03
10.169,446.03
10.169,446.04
10.169,446.04
10.17,446.04
10.17,446.1
10.17,446.12
10.171,446.07
10.171,446.07
10.171,446.09
10.171,446.1
10.171,446.11
10.172,446.13
10.172,446.14
10.172,446.17
10.172,446.17
10.172,446.18
10.173,446.18
10.173,446.18
10.173,446.18
10.173,446.19
10.174,446.19
10.174,446.2
10.174,446.22
10.174,446.23
10.175,446.24
10.175,446.27
10.175,446.27
10.175,446.27
10.176,446.3
10.176,446.33
10.176,446.33
10.177,446.33
10.177,446.34
10.177,446.36
10.178,446.35
10.178,446.37
10.178,446.39
10.178,446.38
10.179,446.38
10.179,446.39
10.179,446.4
10.179,446.41
10.179,446.42
10.18,446.44
10.18,446.46
10.18,446.49
10.181,446.47
10.181,446.52
10.181,446.51
10.181,446.52
10.182,446.52
10.182,446.49
10.182,446.5
10.182,446.52
10.182,446.53
10.183,446.55
10.183,446.58
10.183,446.58
10.183,446.58
10.184,446.59
10.184,446.59
10.184,446.6
10.184,446.59
10.184,446.61
10.185,446.61
10.185,446.64
10.185,446.68
10.186,446.71
10.186,446.72
10.187,446.69
10.187,446.69
10.188,446.76
10.188,446.78
10.188,446.78
10.189,446.79
10.189,446.79
10.19,446.82
10.19,446.83
10.19,446.83
10.19,446.84
10.19,446.84
10.191,446.84
10.191,446.84
10.191,446.85
10.191,446.86
10.192,446.89
10.192,446.91
10.192,446.91
10.192,446.92
10.193,446.92
10.193,446.93
10.193,446.95
10.194,446.96
10.194,446.96
10.194,446.99
10.195,447
10.195,447.02
10.195,447.03
10.195,447.03
10.195,447.04
10.196,447.04
10.196,447.04
10.196,447.04
10.196,447.06
10.196,447.06
10.197,447.06
10.197,447.07
10.197,447.1
10.198,447.11
10.198,447.13
10.199,447.15
10.199,447.18
10.2,447.22
10.2,447.21
10.2,447.23
10.201,447.23
10.201,447.23
10.201,447.25
10.201,447.26
10.202,447.25
10.202,447.26
10.202,447.27
10.202,447.28
10.203,447.29
10.203,447.3
10.203,447.31
10.203,447.32
10.203,447.32
10.204,447.34
10.204,447.34
10.204,447.35
10.205,447.36
10.205,447.38
10.205,447.39
10.206,447.4
10.206,447.41
10.206,447.45
10.207,447.46
10.207,447.42
10.207,447.42
10.207,447.49
10.208,447.52
10.208,447.56
10.209,447.47
10.209,447.47
10.209,447.58
10.21,447.62
10.21,447.53
10.211,447.53
10.211,447.62
10.211,447.66
10.212,447.69
10.212,447.61
10.212,447.61
10.213,447.74
10.213,447.77
10.214,447.71
10.214,447.71
10.214,447.73
10.214,447.75
10.215,447.78
10.215,447.82
10.216,447.76
10.216,447.77
10.216,447.77
10.217,447.9
10.217,447.95
10.218,447.85
10.218,447.86
10.219,447.86
10.219,447.99
10.22,448.02
10.22,447.94
10.22,447.95
10.221,447.95
10.222,447.96
10.222,448.1
10.223,448.14
10.223,448.04
10.224,448.05
10.224,448.12
10.224,448.14
10.225,448.14
10.225,448.15
10.225,448.15
10.225,448.15
10.226,448.16
10.226,448.16
10.226,448.16
10.226,448.17
10.227,448.19
10.227,448.21
10.227,448.23
10.227,448.26
10.228,448.24
10.228,448.25
10.228,448.25
10.228,448.26
10.228,448.25
10.229,448.28
10.229,448.27
10.229,448.3
10.229,448.34
10.23,448.33
10.23,448.37
10.231,448.35
10.231,448.36
10.232,448.42
10.232,448.43
10.232,448.4
10.233,448.42
10.234,448.44
10.234,448.52
10.235,448.54
10.235,448.49
10.235,448.51
10.236,448.56
10.236,448.57
10.236,448.55
10.236,448.57
10.237,448.6
10.237,448.62
10.237,448.59
10.238,448.61
10.238,448.68
10.239,448.67
10.239,448.66
10.239,448.68
10.24,448.71
10.24,448.7
10.24,448.7
10.24,448.71
10.241,448.72
10.241,448.73
10.241,448.75
10.241,448.76
10.241,448.76
10.242,448.77
10.242,448.78
10.242,448.78
10.242,448.78
10.242,448.77
10.243,448.79
10.243,448.8
10.243,448.82
10.243,448.83
10.243,448.85
10.244,448.86
10.244,448.86
10.244,448.87
10.244,448.87
10.244,448.86
10.245,448.89
10.245,448.89
10.245,448.92
10.246,448.96
10.246,448.99
10.247,449.01
10.247,448.93
10.247,448.94
10.248,449.01
10.248,449.06
10.248,448.95
10.249,448.95
10.249,449.09
10.25,449.14
10.25,449.02
10.251,449.02
10.251,449.25
10.252,449.27
10.252,449.18
10.252,449.19
10.253,449.2
10.254,449.3
10.255,449.37
10.256,449.4
10.256,449.3
10.256,449.31
10.256,449.31
10.257,449.31
10.257,449.45
10.258,449.46
10.258,449.4
10.258,449.41
10.259,449.46
10.259,449.46
10.26,449.4
10.26,449.39
10.26,449.49
10.261,449.55
10.261,449.61
10.262,449.64
10.263,449.58
10.263,449.58
10.263,449.6
10.263,449.61
10.263,449.61
10.264,449.62
10.264,449.62
10.264,449.62
10.265,449.62
10.265,449.63
10.265,449.73
10.266,449.74
10.266,449.68
10.266,449.68
10.266,449.69
10.266,449.7
10.267,449.73
10.267,449.73
10.267,449.75
10.267,449.76
10.267,449.76
10.268,449.77
10.268,449.77
10.268,449.77
10.268,449.79
10.269,449.83
10.269,449.87
10.27,449.91
10.27,449.81
10.271,449.81
10.271,449.93
10.271,449.97
10.272,449.97
10.272,449.91
10.272,449.91
10.273,449.97
10.273,449.99
10.273,449.95
10.273,449.95
10.273,449.97
10.274,449.99
10.274,450.02
10.274,450.06
10.275,450.09
10.275,450.01
10.275,450.01
10.276,450.09
10.276,450.12
10.276,450.06
10.276,450.08
10.277,450.09
10.277,450.1
10.277,450.11
10.277,450.13
10.277,450.14
10.278,450.16
10.278,450.17
10.278,450.17
10.278,450.17
10.278,450.17
10.279,450.18
10.279,450.19
10.279,450.2
10.279,450.21
10.279,450.21
10.28,450.22
10.28,450.23
10.28,450.23
10.28,450.23
10.28,450.25
10.281,450.26
10.281,450.26
10.281,450.26
10.281,450.27
10.281,450.29
10.282,450.31
10.282,450.35
10.283,450.35
10.283,450.34
10.283,450.35
10.283,450.36
10.283,450.37
10.284,450.38
10.284,450.39
10.284,450.4
10.284,450.4
10.284,450.41
10.284,450.41
10.285,450.4
10.285,450.41
10.285,450.46
10.286,450.46
10.286,450.47
10.286,450.48
10.286,450.48
10.286,450.49
10.286,450.49
10.287,450.48
10.287,450.48
10.287,450.49
10.287,450.51
10.287,450.52
10.288,450.53
10.288,450.52
10.288,450.53
10.288,450.54
10.288,450.57
10.289,450.59
10.289,450.62
10.289,450.58
10.289,450.58
10.29,450.67
10.29,450.68
10.29,450.63
10.291,450.66
10.291,450.67
10.291,450.68
10.291,450.68
10.292,450.69
10.292,450.7
10.293,450.71
10.293,450.73
10.293,450.8
10.294,450.82
10.294,450.75
10.294,450.75
10.295,450.84
10.295,450.87
10.295,450.79
10.295,450.82
10.296,450.83
10.296,450.85
10.296,450.85
10.296,450.87
10.297,450.89
10.297,450.9
10.297,450.9
10.298,450.91
10.298,450.93
10.298,450.91
10.299,450.96
10.299,450.97
10.299,450.98
10.299,450.99
10.299,450.99
10.3,451
10.3,451
10.3,451.01
10.3,451.02
10.3,451.02
10.301,451.02
10.301,451.04
10.301,451.06
10.301,451.06
10.302,451.08
10.302,451.08
10.302,451.07
10.303,451.15
10.303,451.14
10.303,451.15
10.303,451.16
10.303,451.16
10.304,451.17
10.304,451.17
10.304,451.18
10.304,451.18
10.304,451.18
10.305,451.18
10.305,451.19
10.305,451.19
10.306,451.25
10.306,451.29
10.306,451.2
10.307,451.2
10.307,451.29
10.307,451.34
10.308,451.4
10.309,451.43
10.309,451.35
10.309,451.35
10.31,451.36
10.311,451.37
10.311,451.44
10.311,451.46
10.312,451.45
10.312,451.48
10.312,451.5
10.313,451.54
10.313,451.48
10.313,451.49
10.314,451.6
10.314,451.62
10.314,451.57
10.315,451.57
10.315,451.63
10.316,451.63
10.316,451.57
10.317,451.64
10.317,451.64
10.317,451.67
10.317,451.68
10.317,451.69
10.318,451.7
10.318,451.71
10.318,451.72
10.318,451.72
10.318,451.73
10.319,451.73
10.319,451.73
10.319,451.75
10.32,451.77
10.32,451.78
10.32,451.8
10.32,451.81
10.321,451.82
10.321,451.83
10.321,451.82
10.321,451.82
10.321,451.82
10.322,451.86
10.322,451.86
10.322,451.89
10.323,451.92
10.323,451.95
10.324,451.96
10.324,451.93
10.324,451.95
10.324,451.95
10.325,451.95
10.325,451.96
10.325,451.98
10.325,452.03
10.326,452.03
10.326,452.03
10.326,452.03
10.326,452.04
10.326,452.04
10.326,452.04
10.326,452.04
10.327,452.05
10.327,452.05
10.327,452.06
10.327,452.09
10.328,452.09
10.328,452.11
10.328,452.12
10.328,452.13
10.329,452.14
10.329,452.15
10.329,452.16
10.329,452.16
10.329,452.16
10.33,452.17
10.33,452.17
10.33,452.18
10.331,452.2
10.331,452.26
10.331,452.27
10.332,452.27
10.332,452.2
10.332,452.21
10.332,452.28
10.332,452.29
10.332,452.29
10.333,452.3
10.333,452.3
10.333,452.31
10.333,452.3
10.333,452.31
10.334,452.31
10.334,452.31
10.334,452.33
10.334,452.34
10.335,452.38
10.335,452.36
10.335,452.38
10.335,452.39
10.336,452.4
10.336,452.4
10.336,452.41
10.336,452.42
10.336,452.42
10.337,452.44
10.337,452.45
10.337,452.46
10.337,452.45
10.337,452.47
10.337,452.47
10.338,452.5
10.338,452.51
10.339,452.54
10.339,452.52
10.339,452.53
10.339,452.54
10.34,452.55
10.34,452.57
10.34,452.58
10.34,452.6
10.341,452.62
10.341,452.66
10.342,452.68
10.342,452.62
10.342,452.64
10.343,452.74
10.343,452.75
10.344,452.71
10.344,452.71
10.344,452.73
10.345,452.75
10.345,452.79
10.346,452.79
10.346,452.82
10.346,452.84
10.347,452.86
10.347,452.84
10.347,452.83
10.347,452.85
10.348,452.86
10.348,452.87
10.348,452.88
10.348,452.89
10.348,452.89
10.349,452.91
10.349,452.92
10.349,452.93
10.349,452.94
10.35,452.94
10.35,452.95
10.35,452.97
10.35,452.99
10.351,452.99
10.351,453
10.351,453.01
10.351,453.01
10.351,453.02
10.351,453.03
10.352,453.03
10.352,453.02
10.352,453.04
10.352,453.05
10.353,453.06
10.353,453.07
10.353,453.08
10.354,453.1
10.354,453.14
10.355,453.16
10.355,453.18
10.355,453.21
10.356,453.14
10.356,453.17
10.356,453.25
10.357,453.27
10.357,453.16
10.357,453.2
10.358,453.29
10.358,453.3
10.358,453.24
10.359,453.25
10.359,453.33
10.359,453.35
10.359,453.28
10.36,453.3
10.36,453.38
10.36,453.41
10.361,453.43
10.361,453.32
10.361,453.36
10.362,453.4
10.362,453.42
10.362,453.43
10.362,453.43
10.362,453.44
10.363,453.45
10.363,453.45
10.363,453.46
10.363,453.46
10.364,453.48
10.364,453.5
10.364,453.53
10.364,453.54
10.365,453.54
10.365,453.55
10.365,453.55
10.365,453.55
10.365,453.55
10.366,453.56
10.366,453.56
10.366,453.57
10.366,453.58
10.367,453.6
10.367,453.62
10.367,453.63
10.367,453.64
10.367,453.64
10.368,453.64
10.368,453.65
10.368,453.66
10.368,453.66
10.369,453.69
10.369,453.71
10.369,453.74
10.37,453.74
10.37,453.74
10.37,453.75
10.37,453.75
10.371,453.75
10.371,453.75
10.371,453.77
10.371,453.78
10.371,453.79
10.372,453.8
10.372,453.8
10.372,453.82
10.372,453.82
10.372,453.83
10.373,453.8
10.373,453.82
10.373,453.89
10.373,453.91
10.374,453.81
10.374,453.86
10.375,453.89
10.375,453.91
10.375,453.92
10.375,453.93
10.375,453.94
10.376,453.95
10.376,453.96
10.376,453.96
10.376,453.98
10.376,453.98
10.376,454
10.377,454.03
10.377,454.06
10.378,454.1
10.378,454.11
10.379,454.03
10.379,454.04
10.38,454.11
10.38,454.17
10.381,454.15
10.381,454.18
10.382,454.18
10.382,454.19
10.382,454.21
10.382,454.25
10.383,454.25
10.383,454.26
10.384,454.29
10.384,454.32
10.385,454.34
10.385,454.36
10.386,454.36
10.386,454.36
10.386,454.36
10.386,454.36
10.386,454.36
10.387,454.37
10.387,454.39
10.387,454.39
10.387,454.41
10.387,454.43
10.388,454.43
10.388,454.45
10.389,454.49
10.389,454.53
10.39,454.53
10.391,454.46
10.391,454.49
10.391,454.59
10.392,454.65
10.392,454.66
10.393,454.64
10.393,454.61
10.393,454.63
10.393,454.66
10.393,454.65
10.394,454.66
10.394,454.66
10.394,454.68
10.394,454.69
10.395,454.7
10.395,454.72
10.396,454.76
10.396,454.79
10.397,454.77
10.397,454.78
10.397,454.78
10.397,454.79
10.397,454.81
10.398,454.81
10.398,454.83
10.398,454.84
10.398,454.84
10.399,454.86
10.399,454.91
10.4,454.93
10.4,454.9
10.401,454.92
10.401,454.93
10.401,454.95
10.401,454.95
10.401,454.95
10.402,454.96
10.402,454.98
10.402,455
10.403,455.04
10.403,455.04
10.404,455.04
10.404,455.07
10.404,455.12
10.405,455.09
10.405,455.09
10.405,455.14
10.406,455.15
10.406,455.15
10.406,455.16
10.406,455.16
10.407,455.16
10.407,455.16
10.407,455.18
10.407,455.2
10.408,455.22
10.408,455.23
10.408,455.23
10.408,455.23
10.408,455.24
10.409,455.24
10.409,455.24
10.409,455.26
10.409,455.26
10.409,455.28
10.41,455.29
10.41,455.3
10.41,455.32
10.41,455.32
10.41,455.32
10.411,455.33
10.411,455.33
10.411,455.34
10.411,455.34
10.411,455.34
10.411,455.35
10.412,455.37
10.412,455.37
10.412,455.39
10.412,455.4
10.412,455.41
10.413,455.41
10.413,455.42
10.413,455.43
10.413,455.44
10.414,455.45
10.414,455.47
10.414,455.5
10.415,455.53
10.415,455.51
10.415,455.51
10.415,455.52
10.415,455.53
10.416,455.54
10.416,455.54
10.416,455.55
10.416,455.56
10.416,455.55
10.416,455.56
10.417,455.56
10.417,455.56
10.417,455.56
10.417,455.6
10.418,455.62
10.418,455.63
10.418,455.63
10.418,455.63
10.419,455.65
10.419,455.65
10.419,455.66
10.419,455.66
10.419,455.67
10.42,455.67
10.42,455.69
10.42,455.69
10.42,455.7
10.42,455.7
10.421,455.72
10.421,455.75
10.422,455.78
10.422,455.78
10.422,455.8
10.422,455.8
10.423,455.8
10.423,455.8
10.423,455.82
10.424,455.84
10.424,455.86
10.424,455.87
10.424,455.88
10.424,455.88
10.425,455.88
10.425,455.9
10.425,455.93
10.426,455.94
10.426,455.95
10.427,455.97
10.427,456.01
10.428,456.03
10.428,456.05
10.429,456.09
10.43,456.12
10.43,456.09
10.431,456.13
10.431,456.14
10.431,456.15
10.431,456.15
10.432,456.16
10.432,456.16
10.432,456.17
10.432,456.18
10.432,456.2
10.433,456.22
10.433,456.22
10.433,456.22
10.433,456.22
10.433,456.22
10.434,456.24
10.434,456.24
10.434,456.26
10.434,456.28
10.435,456.3
10.435,456.31
10.436,456.26
10.436,456.28
10.436,456.39
10.436,456.4
10.437,456.31
10.437,456.33
10.438,456.45
10.438,456.48
10.438,456.45
10.439,456.45
10.439,456.46
10.439,456.45
10.439,456.45
10.439,456.46
10.44,456.49
10.44,456.49
10.44,456.51
10.44,456.52
10.441,456.52
10.441,456.55
10.442,456.57
10.442,456.57
10.443,456.6
10.443,456.63
10.444,456.64
10.445,456.66
10.445,456.67
10.445,456.68
10.445,456.7
10.446,456.71
10.446,456.72
10.446,456.73
10.446,456.75
10.446,456.75
10.447,456.76
10.447,456.72
10.447,456.74
10.447,456.86
10.448,456.85
10.448,456.79
10.448,456.82
10.449,456.88
10.449,456.88
10.449,456.82
10.449,456.85
10.449,456.91
10.45,456.92
10.45,456.83
10.45,456.88
10.451,456.9
10.451,456.91
10.451,456.92
10.451,456.93
10.451,456.94
10.452,456.96
10.452,456.97
10.452,456.98
10.452,456.98
10.452,457
10.453,457
10.453,457.01
10.453,457.02
10.454,457.05
10.454,457.08
10.455,457.12
10.455,457.08
10.456,457.11
10.456,457.14
10.456,457.18
10.457,457.2
10.458,457.19
10.458,457.21
10.458,457.23
10.458,457.23
10.459,457.24
10.459,457.25
10.459,457.25
10.459,457.26
10.459,457.26
10.459,457.27
10.46,457.28
10.46,457.28
10.46,457.29
10.46,457.29
10.46,457.29
10.461,457.29
10.461,457.3
10.461,457.32
10.462,457.38
10.462,457.39
10.462,457.38
10.462,457.39
10.462,457.38
10.463,457.39
10.463,457.4
10.463,457.41
10.463,457.43
10.464,457.46
10.464,457.47
10.464,457.47
10.465,457.48
10.465,457.5
10.465,457.52
10.465,457.52
10.466,457.5
10.466,457.52
10.466,457.57
10.467,457.57
10.467,457.57
10.467,457.57
10.467,457.57
10.467,457.58
10.467,457.58
10.467,457.6
10.468,457.59
10.468,457.6
10.468,457.6
10.468,457.6
10.469,457.63
10.469,457.64
10.469,457.64
10.469,457.65
10.469,457.67
10.47,457.68
10.47,457.69
10.47,457.69
10.47,457.68
10.471,457.74
10.471,457.75
10.471,457.75
10.471,457.75
10.472,457.76
10.472,457.76
10.472,457.76
10.473,457.78
10.473,457.83
10.473,457.83
10.473,457.84
10.474,457.85
10.474,457.84
10.474,457.86
10.474,457.87
10.475,457.89
10.475,457.91
10.475,457.92
10.475,457.91
10.476,457.91
10.476,457.93
10.476,457.95
10.476,457.97
10.477,457.99
10.477,458
10.477,458
10.477,458.01
10.478,458
10.478,458.02
10.478,458.02
10.478,458.02
10.479,458.02
10.479,458.03
10.479,458.03
10.48,458.08
10.48,458.08
10.48,458.1
10.48,458.11
10.481,458.12
10.481,458.14
10.481,458.13
10.481,458.15
10.481,458.17
10.482,458.2
10.482,458.21
10.482,458.2
10.483,458.2
10.483,458.21
10.483,458.23
10.483,458.22
10.483,458.25
10.484,458.27
10.484,458.28
10.485,458.26
10.485,458.28
10.485,458.35
10.486,458.37
10.486,458.36
10.487,458.32
10.487,458.34
10.487,458.45
10.488,458.43
10.488,458.38
10.488,458.4
10.488,458.47
10.489,458.45
10.489,458.44
10.489,458.46
10.489,458.47
10.49,458.48
10.49,458.5
10.49,458.5
10.49,458.52
10.49,458.51
10.491,458.53
10.491,458.51
10.491,458.53
10.491,458.54
10.492,458.54
10.492,458.55
10.492,458.56
10.492,458.58
10.492,458.59
10.493,458.63
10.493,458.62
10.493,458.61
10.494,458.63
10.494,458.66
10.494,458.67
10.494,458.68
10.494,458.68
10.495,458.67
10.495,458.67
10.495,458.7
10.495,458.69
10.495,458.7
10.496,458.75
10.496,458.74
10.497,458.76
10.497,458.81
10.498,458.82
10.498,458.83
10.499,458.86
10.5,458.92
10.5,458.92
10.5,458.91
10.501,458.93
10.501,458.94
10.501,458.95
10.501,458.93
10.501,458.93
10.502,458.96
10.502,458.98
10.502,458.99
10.502,458.99
10.502,458.99
10.503,458.99
10.503,458.99
10.503,459
10.503,459
10.503,459
10.503,459.03
10.504,459.03
10.504,459.03
10.504,459.04
10.505,459.06
10.505,459.07
10.505,459.09
10.505,459.11
10.505,459.11
10.506,459.12
10.506,459.12
10.506,459.13
10.506,459.12
10.507,459.15
10.507,459.15
10.507,459.17
10.507,459.18
10.507,459.19
