Packet #,Checksum Status,Output Checksum,magic1,magic2,state,typeID,PAD,PAD,pwr_ctr,flight_ctr,checksum,magic3,altitude,pressure,temperature,PAD,Packet (hex)
122454,OK,97803354,43690,170,6,6,0,0,36250563300,0,97803354,3435973836,559.7357788,94779,17.67000008,0,17ef0b443b720100295c8d4100000000aaaaaa0606000000e4b2b3700800000000000000000000005a5cd405cccccccc
122478,OK,544894651,43690,170,6,6,0,0,36250765290,0,544894651,3435973836,559.5587158,94781,17.70999908,0,c2e30b443d72010014ae8d4100000000aaaaaa0606000000eac7b670080000000000000000000000bb6e7a20cccccccc
122501,OK,2705827929,43690,170,6,6,0,0,36250966577,0,2705827929,3435973836,559.5587158,94781,17.67000008,0,c2e30b443d720100295c8d4100000000aaaaaa060600000031dab97008000000000000000000000059a847a1cccccccc
122525,OK,2363471296,43690,170,6,6,0,0,36251170750,0,2363471296,3435973836,559.3843384,94783,17.70999908,0,99d80b443f72010014ae8d4100000000aaaaaa0606000000bef7bc70080000000000000000000000c0b5df8ccccccccc
122550,OK,2497367839,43690,170,6,6,0,0,36251404039,0,2497367839,3435973836,559.5587158,94781,17.70999908,0,c2e30b443d72010014ae8d4100000000aaaaaa06060000000787c0700800000000000000000000001fcfda94cccccccc
122575,OK,2002225612,43690,170,6,6,0,0,36251607634,0,2002225612,3435973836,559.822937,94778,17.69000053,0,abf40b443a7201001f858d4100000000aaaaaa060600000052a2c370080000000000000000000000cc895777cccccccc
122598,OK,2294950789,43690,170,6,6,0,0,36251809630,0,2294950789,3435973836,559.6485596,94780,17.69000053,0,00801b4200000000aaaaaa06020000006fa9c670080000000000000000000000d5df410d0acccccccc82e90b443c7201001f858d4100000000aaaaaa06060000005eb7c670080000000000000000000000852bca88cccccccc
122621,OK,1159929133,43690,170,6,6,0,0,36252010837,0,1159929133,3435973836,559.6485596,94780,17.68000031,0,82e90b443c720100a4708d4100000000aaaaaa060600000055c9c9700800000000000000000000002d1d2345cccccccc
122646,OK,2255176555,43690,170,6,6,0,0,36252212003,0,2255176555,3435973836,559.4715576,94782,17.70000076,0,2ede0b443e7201009a998d4100000000aaaaaa060600000023dbcc700800000000000000000000006b436b86cccccccc
122670,OK,3409103600,43690,170,6,6,0,0,36252451060,0,3409103600,3435973836,559.2099609,94785,17.70999908,0,70cd0b444172010014ae8d4100000000aaaaaa0606000000f480d070080000000000000000000000f0ca32cbcccccccc
122695,OK,1683795584,43690,170,6,6,0,0,36252656608,0,1683795584,3435973836,559.9101563,94777,17.68000031,0,40fa0b4439720100a4708d4100000000aaaaaa0606000000e0a3d37008000000000000000000000080ae5c64cccccccc
122719,OK,1310107764,43690,170,6,6,0,0,36252858601,0,1310107764,3435973836,559.5587158,94781,17.71999931,0,c2e30b443d7201008fc28d4100000000aaaaaa0606000000e9b8d67008000000000000000000000074a8164ecccccccc
122744,OK,3364360525,43690,170,6,6,0,0,36253059992,0,3364360525,3435973836,559.3843384,94783,17.70000076,0,99d80b443f7201009a998d4100000000aaaaaa060600000098cbd9700800000000000000000000004d1188c8cccccccc
